id,sifra,naziv,kolicina,cena_bezpdv,vrednost_bezpdv,cena_sapdv,vrednost_sapdv,subcategories,boja,my_id,brend,slka
260,100371,Komb.frizider RK4182PW4 Gorenje,1,349.5868,349.59,423,423,Frižideri,,92,Gorenje,https://serpapi.com/searches/67faab90824056c9e7b04290/images/c390f04c0e946b027cac1b8c493b4bd69aa3aff5478a6afbb849122b66f5458a.jpeg
267,100378,SET CINIJA FISER 6/1 BR 81,9,2.8926,26.03,3.5,31.5,Stono posuđe,,93,Fisher,https://serpapi.com/searches/67faab6a1f7ecaef6913a3ed/images/da5168a00494db375826641e146077e53cf15a46a9f74caf28941b0f09cd2db3.jpeg
271,100382,Ugr.rerna EBB7000BG  Vox,1,164.4628,164.46,199,199,Ugradne rerne,,94,Vox,https://serpapi.com/searches/67fab9d0b1d5886ae78dc59e/images/db8b6b8f0f6cb7d909bd2ace409fd12202d24fdaf9d7ca8a5b6c5b79c61001a4.png
273,100384,M/S LC 12A15-BIXE Vox,1,266.1157,266.12,322,322,Mašine za pranje suđa,,95,Vox,https://serpapi.com/searches/67faabea8600f016d9a76a84/images/1a8b7305314641f068a334aec6422d40b4d4c14d682d0f70e9ce6b4c0fd38990.jpeg
276,100387,Ker.pekac ovalni 23x16 cm,2,9.8347,19.67,11.9,23.8,Pekači,,96,Bez rasporeda po brendovima,https://serpapi.com/searches/67faabd187cbe02a5dce4dad/images/911ecab1f90a228639e990f6278fe94ade58b18934818c77eaa5e171be5c748c.jpeg
277,100388,Elek.gril FS 015 fiser,3,41.32,123.96,50,149.99,Grilovi,,97,Fisher,https://serpapi.com/searches/67faab5a1b8e9a0fd979a7b3/images/845a76a4104029db7a4150982b00afe5f6badb7945cff505fad329e98a45ae11.jpeg
279,100390,STULO/STY.1x15W,1,23.9669,23.97,29,29,Ostalo,,98,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab1f8528df6cd229354af/images/56a264ab6e2c827d1229717c6f7c9c72e8bd8ec9e263768c3c5badf9a279ed02.png
280,100391,Ugr.ploca EBC400DBR1 Vox,3,155.3719,466.12,188,564,Ugradne ploče,,99,Vox,https://serpapi.com/searches/67faabef224d221ddaf48f2f/images/611a53394f01b4e29f71f3a9835a081f46b72881bd874dbbda561c5ab5409235.png
289,100400,MLIN ZA KAFU GORENJE SMK 150 B,1,33.0579,33.06,40,40,Mlinovi,,100,Gorenje,https://serpapi.com/searches/67faabacf3ddb9a6b856fe74/images/29cbfb5c5f15bb6d4b8a04426e7dbed75f37f24ddc5891a9b6ee2521bb084189.jpeg
294,100405,KONEKT.KAB.MUSKI,40,0.4132,16.53,0.5,20,Kablovi,,101,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab0dc7d84ddaa81298da6/images/211e3973c37b5b532407db34650091fd29af49fa64651a76834cbd1b435cc6fc.jpeg
297,100408,KITAL SMJESA,7,3.719,26.03,4.5,31.5,Ostalo,,102,Bez rasporeda po brendovima,https://serpapi.com/searches/67fb77281d06097c9a3c491c/images/79ce6556542da987bcdb852c1c5b5ebebc12e9639164dabf101e3cc832168a4d.jpeg
298,100409,Cinija za pranje voca BR 106,3,5.7851,17.36,7,21,Stono posuđe,,103,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab15d3a99a27bab701f7e/images/610764ff39b9ffc1cfebc4003564ad6e0d04ca537543aee06d6fa903896fba5c.jpeg
299,100410,NOSAC RAI-402AB,1,18.1818,18.18,22,22,Ostalo,,104,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab0eca075d934e676c252/images/bd18440575b7ba4557ae7e09ef7c19263f282ff02e1cee6cbd739e5b3de6ecb9.jpeg
300,100411,NOSAC RAI-401 AB,4,10.7438,42.98,13,52,Ostalo,,105,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab0efeaef096247bbde10/images/2f54a94cf841d8923b517c85d537a76a313d5caa44156e57da0537a7df100f3c.jpeg
303,100415,Kasicice set 6/1 BR 3014 Fiser,6,4.05,24.3,4.9,29.4,Stono posuđe,,106,Fisher,
312,100424,Friteza FT 5410 Vox,3,45.4545,136.36,55,165,Friteza,,107,Vox,https://serpapi.com/searches/67faabf4d17aa4507e861141/images/f2a3d92c3dbef173a7af1124b85b062ed3159621c295ba949e88df38b9ff15f9.jpeg
316,100428,Traka od staklenih vlakana F-14,18,4.9587,89.26,6,108,Ostalo,,108,Bez rasporeda po brendovima,https://serpapi.com/searches/67fac455f09cbcff9df0258f/images/53ed9f89f5718935fb706241bbfaa996ae2361564298ab05cbebaedec0bb676d.jpeg
318,100430,PEC NA PELET LUCA CV,1,961.98,961.98,1164,1164,Peći,,109,Bez rasporeda po brendovima,https://serpapi.com/searches/67faabd9bd8af5da24fc2abf/images/b8ea7b58c17cdb4c1463bfa78b2639b0c3704042c3441158861db5e0eaf14530.jpeg
320,100432,Stak.sporet CHT 5000 W Vox,1,280.9917,280.99,340,340,Šporeti,,110,Vox,https://serpapi.com/searches/67faabf977e73fbbf181b776/images/228345c9f22e7f4eeb17ca547dd62b6f626f1cea9702dd26a70403c2bc7331d2.jpeg
321,100433,Induk.reso ICE2000SP Gorenje,1,71.0744,71.07,86,86,Ostalo,,111,Gorenje,https://serpapi.com/searches/67fab97b4ac94f8d6430eb04/images/7a69eb5079f73b66ff83b7a620fdf53fcfcb32202f1eee7ea7ac3df82c2a8df7.jpeg
327,100439,Mikser M 400 ORAW Gorenje,1,40.4959,40.5,49,49,Mikser,,112,Gorenje,https://serpapi.com/searches/67fab8cd75d3d099a8df2b4f/images/558da64e623bc878063d803a0b130fec1ca340565e689fee8bc3b9e0e2837100.jpeg
328,100440,BLENDER Tefal 679611,1,53.72,53.72,65,65,Blenderi,,113,Tefal,https://serpapi.com/searches/67faabc20665c1cd1a235ea0/images/f3c6eb64c24dd5a26f1bd0447cf15a3bf4c14f87858ce270be16894c365bd2a5.jpeg
332,100444,BRAUN EPILATOR SE 3420,1,105.7851,105.79,128,128,Depilatori i epilatori,,114,Braun,https://serpapi.com/searches/67faabc4e9cf0790a36814fc/images/373c70ad16765fbd3e0ec54408b9d3eb6f33b5bc0bf56c795b8d6226a6eae9e9.jpeg
336,100448,Odvlazivac D20HW Hisense,3,210.74,632.22,255,764.99,Ostalo,,115,Hisense,https://serpapi.com/searches/67fab989adb5e414beef1cdf/images/664af9c687f79b550d03cfa5d07d6bb1398d79dfe496cb95362d820197844b8b.jpeg
341,100453,Mikser HBC802QW Gorenje,1,33.0579,33.06,40,40,Mikser,,116,Gorenje,https://serpapi.com/searches/67fab8d00065628635d84a98/images/f5e3410eb82c93e06f4f06434f1b68cd42a8275c9070ca29b099c58943c4c369.jpeg
343,100455,Pegla SIH 2600 BLC Gorenje,2,46.281,92.56,56,112,Pegle,,117,Gorenje,https://serpapi.com/searches/67faab93fbc597d3e8cff023/images/0bef9f90fe215e81525a361f1991bc163f42de2c2211624e75a8de1cc2874266.jpeg
354,100466,STEDISA 6/1 55 cm farbani,4,21.405,85.62,25.9,103.6,Ostalo,,118,Bez rasporeda po brendovima,https://serpapi.com/searches/67fac458921babcf377f7461/images/24cae5d1447e10b3dcbbd6253605ae55c2bc500d5747893d2ead49ce77dbf87d.jpeg
362,100474,PLATNENA VRECICA,0,3.719,0,4.5,0,Ostalo,,263,Bez rasporeda po brendovima,https://serpapi.com/searches/67fac477c521e145715642fd/images/7587b8b26eec8d27fa1974974a566068ebed9d370d9638da22a01c585da91cc5.jpeg
370,100482,Plitka serpa eleg.lux 16 Bakery,4,17.2727,69.09,20.9,83.6,Stono posuđe,,119,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab0f34755dd5740ce7d07/images/af1738473ade02dd14e21aed17807ca58624a4be7d67d7fe2978dce16f852350.jpeg
376,100488,CIJEV ZA USISIVAC ELEGANT,4,2.4793,9.92,3,12,Dimne cijevi,Siva,120,Bez rasporeda po brendovima,https://serpapi.com/searches/67faab5737bd964ae70abdbe/images/d10cefca43dca2ffa9d0d1ffefa3e8da416c35def45bbb0fe9b82ec3ca0e2cb2.jpeg
378,100490,MINI BAR VOX KS 0610,2,109.9174,219.83,133,266,Ostalo,,121,Vox,https://serpapi.com/searches/67fac3cd81d161715be6283f/images/5cd7536c8624a25f05cbc087dfb45d455adff4df03ab0de1686f54c316286fd4.jpeg
381,100493,Induk.ploca EBI444 Vox,2,211.5702,423.14,256,512,Indukcione ploče,,122,Vox,https://serpapi.com/searches/67faabfa7801bae1dd858f94/images/59109084f44d24918c514fb572fbfcf510b4db384c2606675847d13517cfbc50.jpeg
386,100500,Stak.sporet CHT 5105 IX Vox,1,300.8264,300.83,364,364,Šporeti,,123,Vox,https://serpapi.com/searches/67faac0209a7f946c6f38871/images/fa6f2beffa6f05d10bd0e6039ebe2b8732ea5d7e1da82cba939bea98e8c38104.jpeg
388,100502,Odvlazivac D16HW Hisense,1,202.4793,202.48,245,245,Ostalo,,124,Hisense,https://serpapi.com/searches/67fab98eb2970601afbd8357/images/6a0aa44e2f055517a4bfaab7caefb3abb5e3e65dbf3d44026c1fa4022327ab71.jpeg
389,100503,TOSTER ZA WAFLE  WCM702PR Gorenje,1,42.9752,42.98,52,52,Aparati za hranu,,125,Gorenje,https://serpapi.com/searches/67faab9f413b30f2cbd1d779/images/dc62c830974364be30f62ee80c6b27b2777bb749ee5b8d01f3e43eef33cac950.jpeg
390,100504,Aparat za visnje EB242,5,8.2645,41.32,10,50,Aparati za hranu,,126,Bez rasporeda po brendovima,https://serpapi.com/searches/67faabdf2f4b5fd693bc527c/images/cf5245f72d3dc9a25a9a6f5b1861f3a47a555967624fb0d9bdc4874bead317e9.jpeg
393,100507,APARAT ZA KROFNICE FISER FS 018,2,30.5785,61.16,37,74,Aparati za hranu,,127,Fisher,https://serpapi.com/searches/67faab5d1c208be48b423d5a/images/48c259661a399dca4880d995b4c5d2507fcda7cd45bbbb37682b47bf5f3e8a7d.jpeg
398,100512,Porc.posuda zeleni list,1,9.8347,9.83,11.9,11.9,Stono posuđe,,128,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab0f9e50270ef1e0fe514/images/173585d7d6b4e2f77fdc383ea383ed3d56a0935c766950e5ad77b57bdf3b2301.jpeg
400,100514,Tiganj za palacinke BR 941 Fiser,2,8.1818,16.36,9.9,19.8,Posuđe za pripremu hrane,,129,Fisher,https://serpapi.com/searches/67faab638b7b3b547f84d6f8/images/1ea337f21419ff6b6c38b29093562db5bf641c9a9e59a1b79b4ccf208f015730.jpeg
414,100528,Mikr.MD40B Vox,2,73.5537,147.11,89,178,Mikrotalasne,,130,Vox,https://serpapi.com/searches/67fab9da428cbfd3b1f24384/images/c51745be92d4b0df60aaea6bb9ef13ebbe2961f8f8cd45885e2b6e183f49b38b.jpeg
417,100531,M/S LCT8F Vox,2,238.0165,476.03,288,576,Mašine za pranje suđa,,131,Vox,https://serpapi.com/searches/67faac0442d38ef3d57a0458/images/98f4c1e3dc9ff2df5cfdaf92b05e542b9d4bc64f1c0f9adc09c0ed4bedfac6ba.jpeg
424,100538,Aparat za wafle WF 2081 M Vox,4,27.2727,109.09,33,132,Aparati za hranu,,132,Vox,https://serpapi.com/searches/67fab9ca869df2d90fe5aeac/images/f1c63efed5443393395e2f0d986ab4189ad7f79d6b5ce8fbf6280d1dd5c2ef0e.jpeg
430,100545,NOSAC FLASA GORENJE H 60 CR,4,14.0496,56.2,17,68,Ostalo,,133,Gorenje,https://serpapi.com/searches/67fab8ed3654114a6bdf4d62/images/220e8ae784b0d5f0907fe1064653bd6ada60f08c1e7523255d106efe8585c44e.jpeg
431,100546,CISTAC  372334,7,4.876,34.13,5.9,41.3,Ostalo,,134,Bez rasporeda po brendovima,https://serpapi.com/searches/67fac45d5dbb402e55105323/images/984ea090aeda8fa2e0b9da045625432a935362eb67599f03ae54381a60c05def.jpeg
433,100548,CRIJEVO ASPIRATORA fi 120,10,11.4876,114.88,13.9,139,Aspiratori,,135,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab0e4c88727c4788bd348/images/6bfd37888301b616f2cc7e6fae7a928b856e9582c1d5ad82c4518435d69a8c30.jpeg
434,100549,Dimov rozetna fi 100,5,7.2727,36.36,8.8,44,Dimne cijevi,,136,Bez rasporeda po brendovima,https://serpapi.com/searches/67fb772bae6cc120e7079497/images/9a65ccae0b841c1a30366ebcd0364f752795fa5f7ced6b33185e4f7f247fbd3f.jpeg
435,100550,PLOCA 145 ST,2,13.2231,26.45,16,32,Šporeti,,137,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab16bc97dbce6bf64f2ab/images/007ab734c12187bac4cd8f87b1f819165c90c412b6252efd2bb173de295069ce.jpeg
437,100552,Du.serpa eleg.lux 18 Bakery,3,20.5785,61.74,24.9,74.7,Stono posuđe,,138,Bez rasporeda po brendovima,
439,100554,Komb.frizider NF 3500 WF Vox,1,335.5372,335.54,406,406,Frižideri,,139,Vox,https://serpapi.com/searches/67fab9ad6f2768f29f53456f/images/b1bd29d1bc486952551fe704e88a5714671c4583800fc88b49e241a5e2488f84.jpeg
442,100557,Silikonska kasika HS-ST625,2,3.2231,6.45,3.9,7.8,Stono posuđe,,140,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab0dda6869a1904018702/images/be5599712f0216abb55e4b7a786801588d02e4eb7fa0b2b1a8bc63bdcf9cf340.jpeg
446,100561,RADIO FA-1907-2,2,40.4959,80.99,49,98,Radio,,141,Bez rasporeda po brendovima,https://serpapi.com/searches/67faabdcd55fe9bf61af7f3c/images/99418297951fc6b73c12759ba73db7d587761942d8e5ce74838560141a193de4.jpeg
448,100563,FILTER F303 ZA DF6116 E,4,16.5289,66.12,20,80,Filteri,,142,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab0e1be884aea30537649/images/3f92fd8ad614e70a1c5aeeeebe29af5105cb0a13672f17702342d0f37fed63b6.jpeg
450,100565,W/M  WNEI94ADS Gorenje,1,489.2562,489.26,592,592,Veš mašine,,143,Gorenje,https://serpapi.com/searches/67faab96ece8197cf3da6a8b/images/69e78788bf3ac16d229dde5025d3b5d8b74bee61acd68015c4ee2886ee5189f5.jpeg
455,100570,Mas. za sus.THP820T2TA Vox toplotna pumpa,1,376.0331,376.03,455,455,Mašine za sušenje,,144,Vox,https://serpapi.com/searches/67fab9e6f4afd57caa489012/images/b9b1c562b8170a8d463dd7ff7d234882fb1211ca16a08250885dd28f68856818.jpeg
459,100574,STUCNA FI 150 CINK ANKO,1,5.7851,5.79,7,7,Dimne cijevi,,145,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab1652968f32f4d7ac438/images/e4b34c6f0b192774b0932bf1ba23ed69c2229cfed259545654445b954fa40548.jpeg
462,100577,VENTILACIONA RESETKA 150X290 BIJELA,7,4.1322,28.93,5,35,Ostalo,Bijela,146,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab0600df1c9f11f9d30ff/images/f1e4d23bd86e1d9a8456819e07db367e804390dfbc780a6394076412bf23baa5.jpeg
1838,102010,Kl.tanjir 22 Bakery,6,11.4876,68.93,13.9,83.4,Stono posuđe,,589,Bez rasporeda po brendovima,
468,100583,Stakl.sporet CHT 6205 IX Vox,2,321.4876,642.98,389,778,Šporeti,,147,Vox,https://serpapi.com/searches/67fab9b02c9f2938d8eba939/images/8707643a5f764c6b59a5f35276caf3e5fad71275fab22541b5902f3357717ce8.jpeg
470,100585,Aparat za  sisanje PHC9001b  VOX,23,23.9669,551.24,29,667,Mašine za šišanje i brijanje,,148,Vox,https://serpapi.com/searches/67fabfa6c54e12e2accdb9aa/images/8b5d1dc2cb438f43b26db1795fab02345829a1f58c97bf0e7842c193c03a0f91.jpeg
471,100586,Aparat za brijanje RS319S Vox,23,28.0992,646.28,34,782,Mašine za šišanje i brijanje,,149,Vox,https://serpapi.com/searches/67fabfaf8ef8f572c18a8f12/images/393329d6ede58ffef807fedd81617a62a03b85ebe4112cda127ae0375b0c4187.jpeg
475,100590,Mikser sa posudom SMX 5052 Vox,5,37.1901,185.95,45,225,Mikser,,150,Vox,https://serpapi.com/searches/67faba8e2a88dcae1d7558f9/images/7e371f9b00a95cba4d97ed8251c9c77239f491c7a922a44a330b8b48b025aedd.jpeg
2832,103191,KL.PL.SE.24/4.5  crveni love flowers,3,15.6198,46.86,18.9,56.7,Ostalo,Crvena,736,Bez rasporeda po brendovima,
486,100601,Multi cooker MC6MBK Gorenje,2,85.9504,171.9,104,208,Aparati za hranu,,151,Gorenje,https://serpapi.com/searches/67faab05b4b8fc2ff73bcf8a/images/bf3fc2848171c8243a026adbead05cbc2556a5f57bcf6e07338382aebfa162f5.jpeg
497,100612,Led tv 58A6N Hisense Smart 4K UHD,2,455.3719,910.74,551,1102,Televizori,,152,Hisense,https://hisense.hgecdn.net/medias/MABAGOR-515Wx515H-mabagor-imagelib-full-trim-2-f-2f5a30d8e8b78d56c334b55de36f367d-297674-1.jpg?context=bWFzdGVyfG1hYmFnb3Jwcm9kdWN0aW1hZ2VzfDYxMDE1fGltYWdlL2pwZWd8YUdZMEwyZzNPQzh4TlRFNE1qazBOVEExT0RnME5pOU5RVUpCUjA5U0xUVXhOVmQ0TlRFMVNGOHZiV0ZpWVdkdmNpOXBiV0ZuWld4cFlpOW1kV3hzTFhSeWFXMHZNaTltTHpKbU5XRXpNR1E0WlRoaU56aGtOVFpqTXpNMFlqVTFaR1V6Tm1Zek5qZGtYekk1TnpZM05GOHhMbXB3Wnd8Yjc4NTQ5Y2I4OTEyMWE0YzM2ZjY5OGI3YzdhM2UwYjI2YjY0YmIzMGQ3MTM5ZDJkY2I5NDU2MWYzM2M1Njg5ZQ
498,100613,Pec na pelet Dino 17 SR,0,227.27,0,275,0,Peći,,702,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab3fd528df6cd406d7549/images/28d4fcb762f4b65f6c730eef43a17d5d13e5f77f41ff1a90317baefa4de73274.jpeg
499,100614,PLOTNA ZA PALACINKE FS 725,3,28.0992,84.3,34,102,Aparati za hranu,,153,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab2f4537c9c3e79e963a0/images/335834dbcdb480bb7658216ebbb12bb2ac8c846f8c907f13b4ddf13016ee40e9.jpeg
502,100617,Tjel.vaga PW 546-02 Vox,7,15.7025,109.92,19,133,Vage,,154,Vox,https://serpapi.com/searches/67fabff50df1c9f170b3adfb/images/d72791486d2ab0f5e62059243e9e9c08d0fb5ea86b53b5d2fa9b032965668ed4.jpeg
504,100619,MIKSER M450WS Gorenje,2,52.8926,105.79,64,128,Mikser,,155,Gorenje,https://serpapi.com/searches/67fab8d29ebfbdc1f579c173/images/4e39d16684a863e2284f5294a6226761d3b9c26cbc4ce2f0fb4715c779412b7e.jpeg
505,100620,Vakum rolna VB 28/300 Gorenje,7,13.2231,92.56,16,112,Ostalo,,156,Gorenje,https://serpapi.com/searches/67faabb7f82f74fce0360cf6/images/c83b41b9b1540ea2c8c785b7ae1296332753ddfa29f2368d2f4674b785d5c2fe.jpeg
508,100623,PAPUCICA MALA Elegant,7,2.4793,17.36,3,21,Usisivači,,157,Bez rasporeda po brendovima,
509,100624,Cjed.CJ30E Gorenje,1,20.66,20.66,25,25,Aparati za hranu,,158,Gorenje,https://serpapi.com/searches/67faaafec88727c49cdee7dd/images/326a120920151e41214bc1a79f65d266c0cc3a1e519f3adec6d91d926435a000.jpeg
511,100626,Ugr.rerna EBM 2110 B Vox,1,170.2479,170.25,206,206,Ugradne rerne,,159,Vox,https://serpapi.com/searches/67faba98a6f673387159e021/images/0bfb3668ab87f04de26c53003c2097c4428a88bcd71782ee9546bf7a7987549c.jpeg
512,100627,Kuvalo vode TCM 330B Gorenje,2,30.5785,61.16,37,74,Čajovnici,,160,Gorenje,https://serpapi.com/searches/67faaaf32c777b5dd7ea554f/images/a8a65cdf463dcdc9b85f5384149c626b956b664f08a58e2d48da68d781a6dcab.jpeg
517,100632,PRAVA 120/1000 BIJELA,21,6.8595,144.05,8.3,174.3,Dimne cijevi,Bijela,161,Bez rasporeda po brendovima,
518,100633,KRIVA 120 MM BIJELA,25,5.0413,126.03,6.1,152.5,Dimne cijevi,Bijela,162,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab251babec35a89f83891/images/653d9e3a8b0056fa0720bbe6324f35fafc714bbde07072beaf34197196b0258f.jpeg
520,100635,Aspirator CHM6A17IX Vox,2,80.9917,161.98,98,196,Aspiratori,,163,Vox,https://serpapi.com/searches/67faba9e9b0bbec98c4937ca/images/7a3ebc2d647d3f79627f3c9024cab008a9c10720784c6c3bff363d347f92ebe5.jpeg
524,100639,DEPILATOR FISER FS 614,5,21.4876,107.44,26,130,Depilatori i epilatori,,164,Fisher,https://serpapi.com/searches/67faac1760571e409497b815/images/3907089defeb4e5b281e1e0d9949631f3b942ca44bc4db5cae81777d62e3243f.jpeg
526,100641,Nutri blender NB1061 Vox,3,39.6694,119.01,48,144,Blenderi,,165,Vox,https://serpapi.com/searches/67fabaa11dee2b609833070e/images/20cd17c39efc0720c3ec2223b8a75d1dc4b2ac64c893cdde5fb1abf0c1c15995.jpeg
527,100642,Nutri blender NB1051 VOX,3,39.6694,119.01,48,144,Blenderi,,166,Vox,https://serpapi.com/searches/67fabaa9caa7348c61d39a21/images/dfefff65df5dbbdf9d459d02a0915bbc96c44ab880ff2e54113e3ffd4dc3638e.jpeg
529,100644,Tjel.vaga PW 546-03 Vox,1,14.0496,14.05,17,17,Vage,,167,Vox,https://serpapi.com/searches/67fabff739628e58734a7225/images/3e6a410d1d926d5547ae61cd6cb086504bf8db4f832267cff575a04e9177033c.jpeg
532,100647,PRAVA 120/500 BIJELA,17,5.0413,85.7,6.1,103.7,Dimne cijevi,Bijela,168,Bez rasporeda po brendovima,
533,100648,Bojler 10L NM  Ariston,1,87.6033,87.6,106,106,Bojleri,,169,Ariston,https://serpapi.com/searches/67faadea9381b4f0bceb7139/images/2035254f260201837ffef37af58928d0eeb9c165cf445692d05c5d7bc204505f.jpeg
534,100649,Bluetooth karaoke zvucnik S10,1,74.3802,74.38,90,90,Zvucnici,,170,Bez rasporeda po brendovima,
544,100659,Ugr.komb.friz.RKI418EE1 Gorenje,1,442.9752,442.98,536,536,Ugradni frižideri,,171,Gorenje,https://serpapi.com/searches/67faaddc7dba962f9db3192c/images/091bcd58b9bb25c213e019e261e6a8927dd8e42844ed46d5fbcce850aeaa68e6.jpeg
545,100660,Pizza pekac PP500 Vox,5,34.7107,173.55,42,210,Pekači,,172,Vox,https://serpapi.com/searches/67faae10b3e5731b9ce9a2dd/images/14a8c16885ef78abd0aa9a474b754c0d5a6b910d901e4b478102224073dd918a.jpeg
19,100118,KRCKO FISER FS 705 6.5 L,0,52.0661,0,63,0,Ostalo,,,,
547,100662,Induk.reso FS 723 Fiser,3,61.9835,185.95,75,225,Ostalo,,173,Fisher,https://serpapi.com/searches/67faadc8095041935a5d3e29/images/68cade4f64a67a7f440800602df2bcfface81923444f84fe5db927da08ac4dfc.jpeg
549,100664,Usis. VC 2321 GPLW Gorenje,1,108.2645,108.26,131,131,Usisivači,,174,Gorenje,https://serpapi.com/searches/67faadd6157c4de485cc800f/images/d2cf08d350ea03194a32c6b557fe4714538ed50db4913f8d109a7d59d8f82b11.jpeg
550,100665,Mikser HBX 603HC Gorenje,3,51.2397,153.72,62,186,Mikser,,175,Gorenje,https://serpapi.com/searches/67fab8d694887892eb33bcbe/images/fbbbdc007a4c8e6fa367e85b1cace83bfff503b22535dcec79e08892cb41b70b.jpeg
552,100667,Zvucnik JBL Clip 4 Crveni,1,74.3802,74.38,90,90,Zvucnici,Crvena,176,JBL,https://serpapi.com/searches/67faadb8627964f7e748bf80/images/051a188d5d7994dd51140c84611135292dd1a41d4cb298d9e6c50758acbb9d5c.jpeg
554,100669,Depilator set SETLS5058N Vox,24,23.9669,575.21,29,696,Depilatori i epilatori,,177,Vox,https://serpapi.com/searches/67faba924a1197b3f93bf5e5/images/0836f473faadefde1f5a1b74a4412aec437220c7d0a95de150a57a6d2df62d8c.jpeg
559,100674,BLENDER  B800ORAB Gorenje,2,60.3306,120.66,73,146,Blenderi,,178,Gorenje,https://serpapi.com/searches/67faade1ab0f398eb428c139/images/163491c1a9769abc2e03bf3478d0a554f69ee2e4a693bcc435fed8be31b39743.jpeg
564,100679,VERTIKALNI ZAMRZIVAC VF 1510 E,1,173.5537,173.55,210,210,Zamrzivači,,179,Bez rasporeda po brendovima,https://serpapi.com/searches/67faadf1a6e905382f599937/images/b8061af8db443f0a0ad92e6749a271a6f3ce0a4ccd6a66a4ae1ef0fd9b239969.jpeg
565,100680,Utikac 2P bijeli,10,1.65,16.5,2,19.96,Ostalo,,180,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab2eee50270eeb0ff1332/images/5dbf6f1007bd5eb1d972a90720f608fd40550c374d805e66b7e4ace907f596a1.jpeg
567,100683,Mikser MX 9109 Vox,13,13.2231,171.9,16,208,Mikser,,181,Vox,https://serpapi.com/searches/67faba8fc2a5b103efbe74f2/images/2fd049286b53f1f5160ef031d6d7800336583043a1a9f5e8e574a0fa2f277795.jpeg
570,100686,SET FI 150 BIJELI,1,56.1983,56.2,68,68,Dimne cijevi,,182,Bez rasporeda po brendovima,https://serpapi.com/searches/67fb7704e42479f752ef373a/images/ae4b5eca3cff1e8979ed585bf2fa6fb710c49fa6add028553ca2ef17ec71a571.jpeg
573,100689,Okrugli pamucni filter za usisivac SL 150 SL 156,21,4.9587,104.13,6,126,Usisivači,Siva,183,Bez rasporeda po brendovima,https://serpapi.com/searches/67faac0799c9b4f27968a001/images/595b77304f8e6432956b286b20ffbe78e29b28397474068a9bcf09afdd2d5e97.jpeg
575,100691,Hepa filter za SL 156,14,5.3719,75.21,6.5,91,Filteri,,184,Bez rasporeda po brendovima,https://serpapi.com/searches/67fb77592bef5771c190adad/images/a69a8cb953207275f08ee3b3fdcd655bdc5a516d13da7c19b302798a3adb770d.jpeg
576,100692,KONEKTOR F,42,0.4132,17.36,0.5,21,Ostalo,,185,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab2ef408548ca17e0f67e/images/6bbbbabcf92862b43100d93e5eae1263595bac901c0c2769cc4b459f769e4826.jpeg
578,100694,Du.serpa Imperial 24 sa st.po.porto,2,23.9669,47.93,29,58,Stono posuđe,,186,Bez rasporeda po brendovima,https://serpapi.com/searches/67fab204aff97e7bc4c127ab/images/cce3971af7f1d69f7797463065fa8373205670806c9a3c92ceb0a5589bd54b9f.jpeg
583,100699,Zvucnik JBL Clip 4 Plavi,1,76.0331,76.03,92,92,Zvucnici,Plava,187,JBL,https://serpapi.com/searches/67faac0a751cd006bc3fb18d/images/4074ec28b49d0271d9c5cec7f3c966a8d699e3900d44880518c75bef19e6e13e.jpeg
592,100708,Usis.VC2221 GLW Gorenje,2,99.1736,198.35,120,240,Usisivači,,188,Gorenje,https://serpapi.com/searches/67faadd83aa4f3599f0cfc7c/images/7bf233d47e354d6779929f551fd566a825135a40bcccc1686b059897f3c6f857.jpeg
600,100718,Elek sporet EHT 6020 WG Vox,1,238.0165,238.02,288,288,Šporeti,,189,Vox,https://serpapi.com/searches/67faae13cb9ea36fbbaa6687/images/c396b9145c63d3dbda33c6a861b5c63765ea62e135e16e773775bb33b97671ae.jpeg
601,100719,GRILL MINI SM703 GCG Gorenje,2,41.3223,82.64,50,100,Grilovi,,190,Gorenje,https://serpapi.com/searches/67faadcd7c600443e2f9b137/images/676d792898b42629193f580254c4908c47a74628142eb52cb97524a0e0b219bf.jpeg
605,100724,Stak.sporet  GECS6B70CLI Gorenje,1,571.0744,571.07,691,691,Šporeti,,191,Gorenje,https://serpapi.com/searches/67faadd182b87e98eca42b38/images/5ab5fce65b3a01c0e354dacd137978c6ed3e01bb622c307765c469d0bc88b769.jpeg
